ROLLING REGRESSION ANALYSIS RESULTS
Reference Symbol: SPY
Window Size: 25 days
Analysis Period: 2022-02-08 to 2025-06-27
================================================================================


AAPL COEFFICIENTS
----------------------------------------
Date         Alpha        Beta         Momentum    
2024-05-29   0.002978     1.430535     0.314940    
2024-05-30   0.003128     1.362044     0.228081    
2024-05-31   0.002478     1.331186     0.217039    
2024-06-03   0.003244     1.464573     0.092132    
2024-06-04   0.002515     1.433421     0.085131    
2024-06-05   0.002189     1.347102     0.096098    
2024-06-06   0.001966     1.349481     0.028590    
2024-06-07   0.002421     1.230516     -0.376589   
2024-06-10   0.001033     0.556819     -0.037874   
2024-06-11   0.003874     0.883675     0.221159    
2024-06-12   0.004293     1.050802     0.283354    
2024-06-13   0.004371     1.043498     0.295118    
2024-06-14   0.003815     1.069129     0.359203    
2024-06-17   0.004541     1.119904     0.333655    
2024-06-18   0.003242     1.144092     0.158861    
2024-06-20   0.002185     1.299385     0.108709    
2024-06-21   0.001960     1.478036     0.074047    
2024-06-24   0.002166     1.444105     0.010451    
2024-06-25   0.002213     1.431619     0.006709    
2024-06-26   0.002751     1.434157     0.108467    
2024-06-27   0.002689     1.432121     0.126008    
2024-06-28   0.002322     1.502005     0.047267    
2024-07-01   0.004014     1.324767     -0.017077   
2024-07-02   0.004000     1.320792     0.019592    
2024-07-03   0.004078     1.291767     0.010175    
2024-07-05   0.003795     1.488203     0.258176    
2024-07-08   0.002780     1.736155     0.138642    
2024-07-09   0.002747     1.995509     -0.067215   
2024-07-10   0.002519     1.948405     -0.051846   
2024-07-11   0.001909     2.124947     -0.148288   
2024-07-12   0.001858     2.518514     -0.005567   
2024-07-15   0.002578     2.493303     0.108243    
2024-07-16   0.001508     2.465749     -0.014314   
2024-07-17   0.003121     2.358135     -0.269870   
2024-07-18   0.000478     2.325015     -0.180965   
2024-07-19   0.000880     2.101741     -0.329081   
2024-07-22   0.000130     1.848645     -0.092961   
2024-07-23   0.000824     1.826866     -0.000141   
2024-07-24   0.001037     1.606344     0.125132    
2024-07-25   0.001807     1.636463     0.046990    
2024-07-26   0.001825     1.470476     0.108631    
2024-07-29   0.001994     1.452692     0.129143    
2024-07-30   0.002076     1.438646     0.132136    
2024-07-31   0.001825     1.351464     0.111908    
2024-08-01   0.001193     1.335508     0.113714    
2024-08-02   0.002155     1.094659     -0.119809   
2024-08-05   0.002288     1.258183     0.041264    
2024-08-06   0.000199     1.148203     0.235110    
2024-08-07   0.000549     1.096155     0.291949    
2024-08-08   0.000077     1.035307     0.287202    
2024-08-09   -0.000203    1.019278     0.297586    
2024-08-12   -0.000201    1.018369     0.301703    
2024-08-13   -0.000294    1.019664     0.299534    
2024-08-14   -0.000718    0.993116     0.320420    
2024-08-15   -0.000270    0.952788     0.342102    
2024-08-16   -0.000402    0.943525     0.316237    
2024-08-19   -0.001354    0.912067     0.316709    
2024-08-20   -0.001040    0.913917     0.340185    
2024-08-21   -0.000665    0.869316     0.313509    
2024-08-22   -0.000154    0.843936     0.330475    
2024-08-23   -0.000365    0.859573     0.307890    
2024-08-26   0.000183     0.881850     0.299772    
2024-08-27   0.000039     0.885534     0.294204    
2024-08-28   0.000404     0.825445     0.339034    
2024-08-29   0.001011     0.817932     0.303242    
2024-08-30   0.000849     0.811441     0.311941    
2024-09-03   0.000354     0.876439     0.273462    
2024-09-04   -0.000211    0.891754     0.282561    
2024-09-05   0.000131     0.882290     0.317742    
2024-09-06   0.000610     0.828684     0.432550    
2024-09-09   -0.000740    0.928904     0.364388    
2024-09-10   0.000511     0.639962     0.182221    
2024-09-11   0.001193     0.700194     0.139306    
2024-09-12   0.000141     0.751031     0.115596    
2024-09-13   -0.000039    0.751691     0.004773    
2024-09-16   -0.001621    0.750427     -0.081352   
2024-09-17   -0.001775    0.753356     -0.081068   
2024-09-18   -0.001008    0.643189     -0.092984   
2024-09-19   -0.000378    0.842880     -0.114469   
2024-09-20   -0.000298    0.842509     -0.142365   
2024-09-23   -0.000836    0.832327     -0.106494   
2024-09-24   -0.000462    0.874730     -0.123258   
2024-09-25   -0.000736    0.884821     -0.128159   
2024-09-26   -0.000539    0.893238     -0.126387   
2024-09-27   -0.000381    0.884691     -0.121619   
2024-09-30   0.000321     0.916372     -0.167322   
2024-10-01   -0.000752    1.047880     -0.193685   
2024-10-02   -0.000760    1.046133     -0.195436   
2024-10-03   -0.000855    1.049905     -0.148003   
2024-10-04   -0.001601    1.041067     -0.143453   
2024-10-07   -0.001638    1.169677     -0.170207   
2024-10-08   -0.001258    1.195878     -0.365817   
2024-10-09   -0.000719    1.217940     -0.266149   
2024-10-10   -0.001178    1.251112     -0.227518   
2024-10-11   -0.003087    1.529775     -0.442280   
2024-10-14   -0.002719    1.698438     -0.326262   
2024-10-15   -0.000760    1.448374     -0.155360   
2024-10-16   -0.001209    1.434002     0.065443    
2024-10-17   -0.000807    1.506620     0.179467    
2024-10-18   -0.000269    1.558347     0.374646    
2024-10-21   0.001347     1.528068     0.390165    
2024-10-22   0.001203     1.535052     0.385609    
2024-10-23   -0.000214    1.715458     0.491247    
2024-10-24   -0.000589    1.539697     0.493552    
2024-10-25   -0.000624    1.571436     0.454819    
2024-10-28   -0.000045    1.611528     0.474171    
2024-10-29   -0.000077    1.611550     0.470464    
2024-10-30   -0.000499    1.662436     0.462999    
2024-10-31   0.000075     1.400711     0.313305    
2024-11-01   -0.000826    1.331653     0.552930    
2024-11-04   -0.001584    1.262485     0.595568    
2024-11-05   -0.001087    1.056402     0.621000    
2024-11-06   -0.001766    0.681790     0.255025    
2024-11-07   -0.001088    0.736393     0.380456    
2024-11-08   -0.001233    0.732175     0.445222    
2024-11-11   -0.000893    0.634867     0.515378    
2024-11-12   -0.001182    0.559769     0.490440    
2024-11-13   -0.001469    0.506293     0.513247    
2024-11-14   -0.000635    0.417016     0.530795    
2024-11-15   -0.000666    0.507084     0.491639    
2024-11-18   -0.000695    0.473839     0.310754    
2024-11-19   -0.001363    0.554643     0.241197    
2024-11-20   -0.000806    0.577368     0.237794    
2024-11-21   -0.001066    0.566033     0.239541    
2024-11-22   -0.001292    0.552431     0.238325    
2024-11-25   -0.001166    0.584513     0.245871    
2024-11-26   -0.000841    0.601718     0.246354    
2024-11-27   0.000022     0.489772     0.284486    
2024-11-29   0.000349     0.511339     0.258035    
2024-12-02   0.000530     0.516440     0.284275    
2024-12-03   0.000772     0.501841     0.303136    
2024-12-04   0.000705     0.495095     0.319114    
2024-12-05   0.001380     0.449895     0.313841    
2024-12-06   0.002281     0.228826     0.267961    
2024-12-09   0.003698     0.160041     0.338497    
2024-12-10   0.004104     0.127552     0.336401    
2024-12-11   0.003786     0.067054     0.474536    
2024-12-12   0.003952     0.384263     0.120884    
2024-12-13   0.003358     0.205551     0.175028    
2024-12-16   0.003863     0.299328     0.275724    
2024-12-17   0.004809     0.260719     0.347186    
2024-12-18   0.004489     0.627260     0.394754    
2024-12-19   0.004631     0.628771     -0.001212   
2024-12-20   0.004467     0.732907     -0.033794   
2024-12-23   0.004673     0.619828     0.065792    
2024-12-24   0.004436     0.605710     0.090083    
2024-12-26   0.004596     0.617253     0.098127    
2024-12-27   0.004182     0.695467     0.089245    
2024-12-30   0.004236     0.792209     0.090071    
2024-12-31   0.003942     0.809013     0.090025    
2025-01-02   0.002558     0.820106     0.130737    
2025-01-03   0.001800     0.705860     0.164869    
2025-01-06   0.001843     0.708340     0.179114    
2025-01-07   0.001489     0.722302     0.138201    
2025-01-08   0.001191     0.712036     0.113577    
2025-01-10   0.000293     0.797138     0.092133    
2025-01-13   -0.000042    0.792388     0.163995    
2025-01-14   -0.000349    0.783839     0.158992    
2025-01-15   0.000005     0.830889     0.138222    
2025-01-16   -0.002344    0.884272     -0.164453   
2025-01-17   -0.002668    0.898589     -0.180708   
2025-01-21   -0.003841    0.787798     -0.358707   
2025-01-22   -0.004211    0.826861     -0.352318   
2025-01-23   -0.004455    0.825897     -0.358744   
2025-01-24   -0.004839    0.801959     -0.377828   
2025-01-27   -0.003721    0.586009     -0.391634   
2025-01-28   -0.002491    0.717928     -0.682567   
2025-01-29   -0.002441    0.694787     -0.616826   
2025-01-30   -0.003317    0.612128     -0.596470   
2025-01-31   -0.003428    0.604552     -0.623503   
2025-02-03   -0.004821    0.650854     -0.586335   
2025-02-04   -0.004290    0.727285     -0.634286   
2025-02-05   -0.004234    0.718510     -0.706492   
2025-02-06   -0.004001    0.718597     -0.786591   
2025-02-07   -0.004609    0.800132     -0.874397   
2025-02-10   -0.003773    0.752813     -0.826901   
2025-02-11   -0.002525    0.806509     -0.804905   
2025-02-12   -0.001742    0.735099     -0.810648   
2025-02-13   -0.001247    0.805510     -0.887682   
2025-02-14   -0.000757    0.792392     -0.729506   
2025-02-18   -0.000035    0.625554     -1.015198   
2025-02-19   0.000437     0.620309     -1.003920   
2025-02-20   0.000983     0.588334     -1.002230   
2025-02-21   0.001092     0.372819     -0.641874   
2025-02-24   0.003069     0.274710     -0.594469   
2025-02-25   0.002922     0.268276     -0.352500   
2025-02-26   0.003379     0.555464     -0.261992   
2025-02-27   0.003258     0.640623     -0.243149   
2025-02-28   0.003883     0.731799     -0.276795   
2025-03-03   0.003928     0.787229     -0.165701   
2025-03-04   0.002698     1.081005     0.141069    
2025-03-05   0.000805     0.851221     0.117732    
2025-03-06   0.000835     0.763685     0.132436    
2025-03-07   0.001916     0.845316     0.050936    
2025-03-10   0.001652     1.099858     0.010883    
2025-03-11   0.001926     1.103531     0.234679    
2025-03-12   0.000097     0.984078     0.287381    
2025-03-13   -0.000195    1.075089     0.271224    
2025-03-14   -0.000413    1.048472     0.281545    
2025-03-17   -0.000159    1.003068     0.190346    
2025-03-18   0.000322     1.010758     0.160803    
2025-03-19   -0.000517    0.993343     0.143035    
2025-03-20   -0.001456    0.997505     0.140703    
2025-03-21   -0.001064    0.957303     0.078012    
2025-03-24   -0.001885    0.922812     0.072400    
2025-03-25   -0.001254    0.942112     0.124522    
2025-03-26   -0.001199    0.934920     0.118701    
2025-03-27   -0.000983    0.938929     0.092595    
2025-03-28   -0.001623    1.028786     0.180974    
2025-03-31   -0.001466    1.068016     0.118844    
2025-04-01   -0.001580    1.076609     0.089512    
2025-04-02   -0.000582    1.089165     0.089828    
2025-04-03   -0.001315    1.418014     0.139721    
2025-04-04   -0.001217    1.353669     0.005676    
2025-04-07   -0.002958    1.350462     0.239839    
2025-04-08   -0.004216    1.387434     0.221235    
2025-04-09   -0.003303    1.439003     0.181258    
2025-04-10   -0.003521    1.409446     0.201877    
2025-04-11   -0.003202    1.422758     0.157251    
2025-04-14   -0.002433    1.418949     0.143389    
2025-04-15   -0.001646    1.413436     0.132947    
2025-04-16   -0.000923    1.428034     0.140976    
2025-04-17   0.000141     1.422233     0.117968    
2025-04-21   0.001167     1.420925     0.129560    
2025-04-22   0.001386     1.420167     0.126239    
2025-04-23   0.001109     1.424069     0.124703    
2025-04-24   0.000779     1.414055     0.114838    
2025-04-25   0.000592     1.411441     0.109765    
2025-04-28   -0.000187    1.413366     0.109344    
2025-04-29   0.000232     1.424043     0.104372    
2025-04-30   0.000044     1.422738     0.104798    
2025-05-01   -0.000488    1.424168     0.113415    
2025-05-02   -0.003419    1.386846     0.088306    
2025-05-05   -0.004435    1.397333     0.083849    
2025-05-06   -0.004438    1.387438     0.079446    
2025-05-07   -0.005163    1.384291     0.086096    
2025-05-08   -0.005072    1.385004     0.093500    
2025-05-09   -0.003585    1.322649     0.108611    
2025-05-12   -0.003455    1.389447     0.024348    
2025-05-13   -0.001925    1.373941     0.015755    
2025-05-14   -0.000665    1.334439     0.008178    
2025-05-15   -0.001002    1.176650     -0.239359   
2025-05-16   -0.002360    1.306824     -0.184050   
2025-05-19   -0.003304    1.248306     -0.247407   
2025-05-20   -0.003831    1.231317     -0.255893   
2025-05-21   -0.003993    1.232225     -0.262010   
2025-05-22   -0.003423    1.170970     -0.180547   
2025-05-23   -0.005076    1.238609     -0.196087   
2025-05-27   -0.006480    1.412477     -0.268489   
2025-05-28   -0.005616    1.324131     -0.231821   
2025-05-29   -0.005904    1.282572     -0.181211   
2025-05-30   -0.005324    1.281131     -0.161674   
2025-06-02   -0.005254    1.283029     -0.174217   
2025-06-03   -0.005434    1.300160     -0.170986   
2025-06-04   -0.005361    1.291726     -0.189588   
2025-06-05   -0.005790    1.299994     -0.188457   
2025-06-06   -0.005533    1.326577     -0.031261   
2025-06-09   -0.004434    1.623590     0.061637    
2025-06-10   -0.003466    1.554245     0.089036    
2025-06-11   -0.004837    1.666113     -0.011485   
2025-06-12   -0.004305    1.674620     0.004108    
2025-06-13   -0.003778    1.621478     -0.012404   
2025-06-16   -0.004323    1.635685     0.018710    
2025-06-17   -0.004330    1.366116     -0.042326   
2025-06-18   -0.004154    1.337813     -0.059721   
2025-06-20   -0.002739    1.204837     -0.097510   
2025-06-23   -0.002700    1.185032     -0.041166   
2025-06-24   -0.003053    1.100517     -0.135468   
2025-06-25   -0.002307    1.100846     -0.082807   
2025-06-26   -0.002482    1.054979     -0.111474   
2025-06-27   -0.002354    1.006016     -0.224100   

MSFT COEFFICIENTS
----------------------------------------
Date         Alpha        Beta         Momentum    
----------------------------------------
2022-02-08   -0.000825    1.281263     -0.549248   
2022-02-09   0.000008     1.304050     -0.537552   
2022-02-10   0.000283     1.259815     -0.619397   
2022-02-11   0.000578     1.261416     -0.566097   
2022-02-14   0.000520     1.262609     -0.530822   
2022-02-15   0.000338     1.252717     -0.529149   
2022-02-16   0.000560     1.274062     -0.543600   
2022-02-17   0.000203     1.277411     -0.529366   
2022-02-18   0.000996     1.213442     -0.426054   
2022-02-22   0.000707     1.181087     -0.432468   
2022-02-23   0.000661     1.186281     -0.381663   
2022-02-24   0.001656     1.325177     -0.490606   
2022-02-25   0.000441     1.245936     -0.512929   
2022-02-28   0.000527     1.265167     -0.486834   
2022-03-01   0.000944     1.252790     -0.479176   
2022-03-02   0.001214     1.201003     -0.369505   
2022-03-03   -0.000370    1.226254     -0.369634   
2022-03-04   -0.001463    1.258767     -0.365217   
2022-03-07   -0.001358    1.264050     -0.333936   
2022-03-08   -0.000702    1.315857     -0.240127   
2022-03-09   0.000519     1.393107     -0.260563   
2022-03-10   0.000297     1.391877     -0.239852   
2022-03-11   0.000435     1.367933     -0.220714   
2022-03-14   -0.000075    1.358379     -0.196364   
2022-03-15   0.000809     1.390297     -0.208490   
2022-03-16   0.000532     1.367080     -0.213412   
2022-03-17   -0.000158    1.331274     -0.237169   
2022-03-18   0.000312     1.328018     -0.222768   
2022-03-21   0.000081     1.334117     -0.227605   
2022-03-22   -0.000064    1.338374     -0.230628   
2022-03-23   0.000147     1.341772     -0.217845   
2022-03-24   0.000148     1.330151     -0.198788   
2022-03-25   -0.000112    1.320142     -0.232171   
2022-03-28   0.000449     1.331610     -0.205981   
2022-03-29   -0.000238    1.362495     -0.218286   
2022-03-30   0.000024     1.348325     -0.113175   
2022-03-31   -0.000861    1.263601     -0.052045   
2022-04-01   -0.000229    1.339849     -0.100621   
2022-04-04   -0.000342    1.357090     -0.094535   
2022-04-05   -0.000522    1.373372     -0.116316   
2022-04-06   -0.001228    1.455207     -0.039087   
2022-04-07   -0.000980    1.447307     -0.044362   
2022-04-08   -0.001047    1.439301     -0.047226   
2022-04-11   -0.002075    1.559331     -0.060282   
2022-04-12   -0.002354    1.572208     -0.026631   
2022-04-13   -0.002373    1.540838     -0.001727   
2022-04-14   -0.002598    1.563017     -0.033553   
2022-04-18   -0.002565    1.575371     -0.048510   
2022-04-19   -0.002786    1.554939     -0.038072   
2022-04-20   -0.002665    1.500013     0.054695    
2022-04-21   -0.002227    1.510631     0.205351    
2022-04-22   -0.001026    1.408689     0.073456    
2022-04-25   -0.000623    1.425152     -0.069630   
2022-04-26   -0.000393    1.397598     -0.063865   
2022-04-27   0.001523     1.462199     -0.373545   
2022-04-28   0.000679     1.375065     -0.417977   
2022-04-29   0.001137     1.342403     -0.304079   
2022-05-02   0.002268     1.384054     -0.343386   
2022-05-03   0.000934     1.334588     -0.368960   
2022-05-04   0.000360     1.274999     -0.404995   
2022-05-05   0.000286     1.270222     -0.342407   
2022-05-06   0.000148     1.273507     -0.283220   
2022-05-09   0.000236     1.260968     -0.290709   
2022-05-10   0.000592     1.263976     -0.318892   
2022-05-11   0.000048     1.285188     -0.361588   
2022-05-12   0.000140     1.259895     -0.324918   
2022-05-13   -0.000262    1.235213     -0.323422   
2022-05-16   0.000465     1.237917     -0.291613   
2022-05-17   0.000882     1.192381     -0.322790   
2022-05-18   0.001176     1.195613     -0.304829   
2022-05-19   0.001044     1.187569     -0.262741   
2022-05-20   0.001376     1.174891     -0.264709   
2022-05-23   0.001756     1.192561     -0.260079   
2022-05-24   0.002087     1.199808     -0.254059   
2022-05-25   0.001912     1.196903     -0.253908   
2022-05-26   0.001441     1.165646     -0.262625   
2022-05-27   0.001090     1.176167     -0.224573   
2022-05-31   0.000444     1.164949     -0.209790   
2022-06-01   0.001046     1.144103     -0.108489   
2022-06-02   -0.001252    1.105531     -0.104065   
2022-06-03   -0.000972    1.111930     -0.099984   
2022-06-06   -0.001262    1.109954     -0.018329   
2022-06-07   -0.001853    1.101687     -0.008439   
2022-06-08   -0.001098    1.101652     -0.001214   
2022-06-09   -0.000714    1.097388     0.008636    
2022-06-10   -0.000992    1.123264     0.039687    
2022-06-13   -0.000893    1.118435     0.034770    
2022-06-14   -0.000347    1.116306     0.036870    
2022-06-15   -0.000404    1.134548     0.033784    
2022-06-16   0.000491     1.075006     0.020799    
2022-06-17   0.001793     1.079593     -0.029619   
2022-06-21   0.001821     1.080762     -0.046543   
2022-06-22   0.001570     1.081168     -0.045595   
2022-06-23   0.002192     1.105027     -0.044494   
2022-06-24   0.002283     1.065630     -0.029146   
2022-06-27   0.001911     1.069924     -0.052866   
2022-06-28   0.001640     1.097686     -0.054335   
2022-06-29   0.001777     1.076210     -0.096595   
2022-06-30   0.001437     1.082762     -0.096830   
2022-07-01   0.001339     1.079446     -0.086569   
2022-07-05   0.002177     1.111725     -0.083336   
2022-07-06   0.002567     1.124998     -0.093858   
2022-07-07   0.002112     1.099310     -0.084988   
2022-07-08   0.001614     1.105664     -0.101657   
2022-07-11   0.002318     1.151441     -0.121983   
2022-07-12   0.001046     1.179747     -0.100537   
2022-07-13   0.001504     1.187859     -0.105885   
2022-07-14   0.001731     1.187245     -0.119683   
2022-07-15   0.000938     1.150229     -0.096391   
2022-07-18   0.000704     1.169777     -0.143669   
2022-07-19   0.000750     1.073620     -0.145455   
2022-07-20   0.001004     1.056259     -0.058894   
2022-07-21   0.000448     1.065553     -0.051053   
2022-07-22   -0.000378    1.048499     -0.088639   
2022-07-25   -0.001228    1.129194     0.010770    
2022-07-26   -0.002469    1.190020     0.003890    
2022-07-27   -0.001471    1.407120     -0.092776   
2022-07-28   -0.001144    1.435330     -0.013525   
2022-07-29   -0.001605    1.410942     -0.002922   
2022-08-01   -0.001570    1.490849     0.016536    
2022-08-02   -0.001433    1.485793     0.016409    
2022-08-03   -0.001266    1.506645     0.110773    
2022-08-04   -0.001742    1.521028     0.126440    
2022-08-05   -0.001711    1.521454     0.116124    
2022-08-08   -0.001848    1.538346     0.093218    
2022-08-09   -0.001618    1.508769     0.084060    
2022-08-10   -0.002114    1.480766     0.105838    
2022-08-11   -0.002003    1.527706     0.064278    
2022-08-12   -0.002199    1.502904     0.064459    
2022-08-15   -0.002616    1.540560     -0.029109   
2022-08-16   -0.001170    1.427878     -0.032668   
2022-08-17   -0.001060    1.418539     -0.017649   
2022-08-18   -0.001879    1.447497     -0.010749   
2022-08-19   -0.001092    1.480203     -0.019162   
2022-08-22   -0.001127    1.475519     -0.069523   
2022-08-23   -0.000708    1.619039     -0.089550   
2022-08-24   -0.001010    1.614668     -0.070726   
2022-08-25   -0.001156    1.588298     -0.075542   
2022-08-26   -0.000310    1.448685     -0.033388   
2022-08-29   -0.000050    1.450911     -0.012502   
2022-08-30   0.000680     1.401536     0.059109    
2022-08-31   -0.000393    1.194874     -0.007963   
2022-09-01   -0.001295    1.134737     0.015475    
2022-09-02   -0.001437    1.141613     0.039381    
2022-09-06   -0.001448    1.142980     0.055297    
2022-09-07   -0.001350    1.139330     0.076102    
2022-09-08   -0.002058    1.075911     0.027738    
2022-09-09   -0.001982    1.110769     0.035203    
2022-09-12   -0.002099    1.106628     0.015297    
2022-09-13   -0.001999    1.146011     -0.002044   
2022-09-14   -0.002594    1.150060     0.024981    
2022-09-15   -0.003153    1.156694     0.045329    
2022-09-16   -0.002482    1.137658     0.021857    
2022-09-19   -0.002846    1.120406     0.040940    
2022-09-20   -0.002769    1.104337     0.049776    
2022-09-21   -0.002463    1.088918     0.037422    
2022-09-22   -0.001931    1.078653     -0.025530   
2022-09-23   -0.001468    1.072236     -0.032961   
2022-09-26   -0.001172    1.067362     -0.072769   
2022-09-27   -0.001047    1.047645     -0.081527   
2022-09-28   -0.000991    1.048670     -0.083571   
2022-09-29   -0.000555    1.033128     -0.054112   
2022-09-30   -0.000456    1.048675     -0.033255   
2022-10-03   -0.000022    1.066908     -0.079644   
2022-10-04   0.000156     1.068209     -0.064759   
2022-10-05   0.000186     1.072201     -0.036446   
2022-10-06   0.000144     1.072558     -0.045674   
2022-10-07   -0.000144    1.153621     -0.019074   
2022-10-10   -0.000459    1.156543     0.020509    
2022-10-11   -0.000562    1.159836     0.028725    
2022-10-12   -0.000259    1.164515     0.038878    
2022-10-13   0.000363     1.198588     0.027942    
2022-10-14   0.000230     1.181676     0.045995    
2022-10-17   0.000921     1.220177     0.025041    
2022-10-18   0.000508     1.177417     -0.029823   
2022-10-19   0.000657     1.181764     -0.022028   
2022-10-20   0.001492     1.155846     -0.011219   
2022-10-21   0.000940     1.154820     -0.024890   
2022-10-24   0.001633     1.178112     -0.007280   
2022-10-25   0.001231     1.169694     -0.005107   
2022-10-26   -0.001914    1.261739     -0.120461   
2022-10-27   -0.003227    1.297216     -0.097870   
2022-10-28   -0.003384    1.364069     -0.080878   
2022-10-31   -0.004158    1.392604     -0.095264   
2022-11-01   -0.004588    1.401039     -0.086275   
2022-11-02   -0.004290    1.394893     -0.130249   
2022-11-03   -0.005432    1.463267     -0.079205   
2022-11-04   -0.005192    1.513339     -0.112152   
2022-11-07   -0.004401    1.541022     -0.038442   
2022-11-08   -0.004027    1.589285     -0.075314   
2022-11-09   -0.003690    1.534194     -0.061351   
2022-11-10   -0.004098    1.551959     -0.058166   
2022-11-11   -0.003644    1.539621     -0.066214   
2022-11-14   -0.003640    1.540090     -0.083545   
2022-11-15   -0.003772    1.531393     -0.068162   
2022-11-16   -0.003557    1.519673     -0.060066   
2022-11-17   -0.003245    1.510580     -0.105304   
2022-11-18   -0.004223    1.563613     -0.106494   
2022-11-21   -0.003740    1.539401     -0.058275   
2022-11-22   -0.003536    1.545673     -0.058539   
2022-11-23   -0.003651    1.557526     -0.042706   
2022-11-25   -0.004228    1.585351     -0.057279   
2022-11-28   -0.003649    1.597909     -0.068195   
2022-11-29   -0.003822    1.588730     -0.036859   
2022-11-30   -0.003118    1.665318     0.151337    
2022-12-01   -0.000175    1.565506     0.104786    
2022-12-02   0.000456     1.549580     0.105378    
2022-12-05   0.000734     1.515531     0.128337    
2022-12-06   0.001000     1.506930     0.106607    
2022-12-07   0.001412     1.498353     0.105709    
2022-12-08   0.001349     1.500678     0.069002    
2022-12-09   0.002005     1.470287     0.090604    
2022-12-12   0.001852     1.461558     0.046011    
2022-12-13   0.001533     1.449429     0.064326    
2022-12-14   0.002105     1.440145     0.066368    
2022-12-15   0.001761     1.466832     0.071813    
2022-12-16   0.002000     1.463946     0.027973    
2022-12-19   0.001710     1.474655     0.075544    
2022-12-20   0.002225     1.452213     0.045971    
2022-12-21   0.002191     1.429286     0.023730    
2022-12-22   0.001638     1.467460     0.002861    
2022-12-23   0.001205     1.454718     0.020909    
2022-12-27   0.001504     1.472006     0.005405    
2022-12-28   0.001449     1.457374     -0.007420   
2022-12-29   0.001841     1.488625     -0.018779   
2022-12-30   0.001765     1.490799     -0.022082   
2023-01-03   0.001975     1.489905     -0.025341   
2023-01-04   -0.000468    1.350579     0.030107    
2023-01-05   -0.000850    1.385382     0.006838    
2023-01-06   -0.002899    1.086591     0.089038    
2023-01-09   -0.002440    1.091173     0.141745    
2023-01-10   -0.002535    1.096281     0.142083    
2023-01-11   -0.001892    1.182676     0.168326    
2023-01-12   -0.001469    1.185378     0.194445    
2023-01-13   -0.001490    1.185558     0.193693    
2023-01-17   -0.001337    1.169652     0.201999    
2023-01-18   -0.001384    1.170034     0.233293    
2023-01-19   -0.002227    1.120927     0.232207    
2023-01-20   -0.001965    1.184826     0.181396    
2023-01-23   -0.002491    1.196265     0.137531    
2023-01-24   -0.002412    1.192428     0.172276    
2023-01-25   -0.002809    1.224925     0.154642    
2023-01-26   -0.001964    1.269323     0.182326    
2023-01-27   -0.002216    1.271953     0.170360    
2023-01-30   -0.002211    1.321062     0.228700    
2023-01-31   -0.001841    1.307768     0.193347    
2023-02-01   -0.001469    1.334112     0.219518    
2023-02-02   -0.000710    1.443765     0.326420    
2023-02-03   -0.001693    1.536057     0.288084    
2023-02-06   -0.001486    1.509724     0.302905    
2023-02-07   -0.000870    1.596203     0.258885    
2023-02-08   -0.000339    1.535912     0.222785    
2023-02-09   0.001760     1.632589     0.244963    
2023-02-10   0.002183     1.563642     0.171792    
2023-02-13   0.002984     1.826501     0.090043    
2023-02-14   0.002691     1.835290     0.101536    
2023-02-15   0.002223     1.843615     0.086913    
2023-02-16   0.001898     1.845851     0.063970    
2023-02-17   0.001244     1.861309     0.126608    
2023-02-21   0.002082     1.760432     0.104401    
2023-02-22   0.001679     1.766426     0.110275    
2023-02-23   0.001411     1.816361     0.095946    
2023-02-24   0.001441     1.818942     0.096102    
2023-02-27   0.001284     1.812961     0.207939    
2023-02-28   0.001938     1.881127     0.231314    
2023-03-01   0.001732     1.891373     0.236400    
2023-03-02   0.002193     1.904144     0.226092    
2023-03-03   0.001257     1.768937     0.198802    
2023-03-06   0.001592     1.774714     0.210622    
2023-03-07   0.002232     1.677351     0.208725    
2023-03-08   0.002223     1.709518     0.224049    
2023-03-09   0.002905     1.549792     0.139229    
2023-03-10   0.001730     1.372990     0.132103    
2023-03-13   0.002955     1.346704     0.001893    
2023-03-14   0.003073     1.356896     0.058010    
2023-03-15   0.002745     1.188606     0.182728    
2023-03-16   0.003311     1.328148     0.130098    
2023-03-17   0.004352     1.178221     0.302297    
2023-03-20   0.002840     1.034235     0.446097    
2023-03-21   0.001615     0.913629     0.402455    
2023-03-22   0.001798     0.872121     0.415699    
2023-03-23   0.003117     0.919816     0.312176    
2023-03-24   0.003780     0.853290     0.264960    
2023-03-27   0.003629     0.826316     0.220224    
2023-03-28   0.003692     0.772863     0.215180    
2023-03-29   0.004143     0.788607     0.216178    
2023-03-30   0.004113     0.788012     0.266137    
2023-03-31   0.004901     0.716383     0.277769    
2023-04-03   0.004599     0.709491     0.231220    
2023-04-04   0.004771     0.703334     0.223186    
2023-04-05   0.004859     0.694922     0.253599    
2023-04-06   0.005200     0.690843     0.223985    
2023-04-10   0.004649     0.686679     0.198346    
2023-04-11   0.003496     0.689091     0.190096    
2023-04-12   0.003727     0.663126     0.187390    
2023-04-13   0.004315     0.706151     0.166660    
2023-04-14   0.003435     0.767549     0.098093    
2023-04-17   0.004016     0.706281     0.229498    
2023-04-18   0.002915     0.752745     0.249308    
2023-04-19   0.002551     0.665709     0.066995    
2023-04-20   0.001219     0.788816     0.192954    
2023-04-21   0.000507     0.536405     -0.057287   
2023-04-24   -0.001544    0.831873     -0.423378   
2023-04-25   -0.000899    1.105485     -0.382840   
2023-04-26   0.002541     0.913070     -1.352187   
2023-04-27   0.002167     1.163353     -1.497584   
